index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
1109,-0.5,-42.51,-28.14,-57.13,-237.06,239.22,32.27,300.07,48.02,-0.35,-81.29,-77.32,1.115,9.347,13.22,0.527
1110,0.21,-40.4,-29.8,-58.43,-224.73,206.04,28.31,295.02,34.14,0.48,-86.32,-67.73,0.883,18.821,8.512,1.022
1111,-0.99,-41.34,-28.87,-54.54,-224.03,220.06,64.89,378.6,-124.47,-23.66,-172.2,10.63,0.757,10.211,5.461,0.617
1112,-1.18,-39.45,-28.52,-60.78,-230.16,245.43,42.04,329.17,4.78,-7.18,-110.9,-56.98,0.861,17.557,14.347,0.824
1113,-0.4,-37.78,-26.71,-64.09,-201.06,208.09,29.85,262.27,21.67,1.43,-67.75,-60.51,0.787,9.821,9.995,1.12
1114,-0.79,-40.95,-26.6,-58.25,-215.62,217.46,43.68,344.31,-34.62,-10.84,-138.07,-31.96,0.623,17.982,11.167,1.113
1115,-1.41,-44.45,-25.83,-57.37,-226.37,258.19,55.04,359.87,-48.5,-13.95,-134.96,-42.31,1.287,20.419,5.939,0.543
1116,-1.03,-41.73,-29.54,-59.25,-248.68,262.12,29.46,263.72,72.69,6.18,-22.22,-92.26,1.943,13.34,7.628,0.521
1117,-0.89,-40.32,-29.92,-58.97,-236.3,242.17,45.28,338.28,-5.63,-8.94,-118.22,-53.23,0.95,13.742,12.795,0.729
1118,-1.43,-44.01,-27.37,-60.66,-228.08,252.73,79.13,413.29,-199.69,-32.82,-202.41,54.13,0.609,7.632,12.725,0.501
1119,-1.37,-43.93,-28.94,-58.03,-251.32,253.14,23.51,260.33,95.64,6.99,-29.33,-91.87,1.45,12.847,13.036,0.633
1120,-0.99,-42.05,-27.84,-57.26,-229.05,225.45,55.86,376.26,-82.49,-17.75,-160.16,-10.44,0.798,20.697,5.535,0.898
1121,-0.78,-40.86,-26.22,-54.34,-236.17,239.1,39.2,334.44,14.97,-5.71,-113.97,-60.36,0.963,13.879,11.287,0.626
1122,-1.01,-42.91,-27.66,-56.32,-244.81,250.56,26.98,272.49,70.54,5.23,-38.96,-86.22,1.601,11.025,8.663,0.586
1123,-0.96,-43.22,-28.26,-59.64,-230.54,251.77,54.86,370.02,-60.75,-15.14,-148.14,-29.41,0.97,18.78,9.143,0.655
1124,-0.97,-37.09,-26.87,-54.16,-204.81,217.74,23.69,253.38,40.16,3.86,-51.21,-70.04,0.851,17.614,9.678,1.108
1125,-1.2,-43.56,-28.51,-58.36,-233.9,247.76,65.31,401.39,-124.85,-23.68,-184.16,10.79,0.742,7.05,13.963,0.611
1126,-0.94,-38.25,-29.18,-59.55,-231.32,266.63,51.17,343.12,-28.68,-11.69,-120.83,-48.45,1.013,18.658,13.258,0.606
1127,-0.35,-39.48,-26.76,-60.96,-204.35,215.46,40.71,316.74,-23.2,-6.81,-117.94,-39.67,0.642,15.751,10.855,1.158
1128,-0.49,-44.21,-29.36,-56.65,-254.32,280.06,33.87,330.18,39.15,-0.69,-84.08,-85.02,1.654,20.754,10.65,0.501
1129,-0.74,-41.57,-29.3,-67.02,-246.6,251.74,26.67,279.62,82.58,5.44,-51.1,-88.48,1.22,19.296,14.722,0.713
1130,-0.66,-41.87,-28.2,-59.38,-227.56,217.48,65.3,391.93,-117.64,-23.69,-181.53,11.96,0.554,15.436,7.405,0.785
1131,-1.16,-43.21,-28.12,-57.4,-230.75,255.86,33.73,307.3,32.54,-0.92,-84.13,-73.97,1.116,13.752,13.81,0.72
1132,-0.8,-40.98,-30.81,-53.93,-249.0,267.12,25.12,268.54,74.77,6.44,-31.65,-91.52,1.535,15.318,12.5,0.562
1133,-0.91,-39.45,-28.19,-55.84,-225.46,232.15,49.8,336.63,-40.2,-12.43,-126.57,-36.95,0.956,7.562,8.307,0.666
1134,-0.9,-39.49,-30.08,-54.27,-247.32,249.79,29.87,275.19,69.01,3.93,-39.15,-89.97,1.688,17.629,7.557,0.528
1135,-0.5,-42.7,-26.89,-56.95,-228.16,216.57,62.32,386.28,-102.49,-22.61,-177.04,3.9,0.659,8.785,7.508,0.648
1136,-1.18,-42.12,-26.64,-56.14,-222.2,210.08,52.26,369.79,-71.65,-16.72,-161.27,-11.08,0.598,15.857,8.11,1.066
1137,-0.38,-39.23,-29.55,-62.33,-219.33,205.6,30.89,270.45,41.63,2.13,-60.7,-72.02,1.084,17.588,5.992,0.935
1138,-0.4,-42.1,-27.16,-54.77,-225.89,236.62,44.22,347.39,-28.61,-10.61,-134.92,-41.17,0.813,10.255,12.88,0.679
1139,-1.0,-37.83,-28.36,-55.38,-219.56,223.22,29.18,269.31,41.84,2.01,-58.64,-73.75,1.023,18.891,7.915,0.917
1140,-1.23,-40.92,-28.38,-62.82,-228.88,237.44,45.02,314.82,4.86,-6.56,-101.34,-58.71,1.003,7.065,11.665,0.727
1141,-0.49,-42.98,-28.46,-60.56,-238.11,264.45,37.06,303.03,29.71,-0.17,-72.52,-79.74,1.527,10.383,9.515,0.514
1142,-0.59,-42.2,-27.99,-58.95,-233.88,239.29,18.75,243.1,91.52,9.01,-20.02,-88.86,1.289,17.753,10.394,0.761
1143,-0.81,-40.26,-28.07,-67.38,-235.68,242.97,38.31,312.11,33.78,-1.98,-90.71,-69.62,1.011,15.796,12.692,0.766
1144,-0.89,-39.49,-28.93,-58.68,-225.34,208.74,20.36,236.71,84.02,7.9,-24.1,-83.04,1.111,17.799,8.063,0.912
1145,-0.99,-41.66,-26.39,-57.72,-226.46,233.39,59.44,383.17,-95.73,-19.96,-171.23,-0.65,0.627,8.906,12.408,0.812
1146,-1.17,-41.18,-27.72,-60.29,-233.39,254.18,67.83,405.67,-127.41,-24.89,-186.2,13.43,0.658,13.922,14.969,0.672
1147,-0.18,-40.01,-29.93,-65.14,-264.91,266.57,22.74,262.37,101.64,8.03,-21.66,-93.82,1.585,20.028,13.293,0.604
1148,-1.27,-42.94,-25.1,-60.96,-236.3,261.16,57.36,367.67,-55.73,-16.18,-144.72,-32.67,1.148,7.321,9.316,0.508
1149,0.34,-37.33,-24.86,-62.42,-200.5,206.76,22.36,269.21,18.0,4.1,-72.35,-57.61,0.773,14.344,9.594,1.207
1150,-1.16,-41.84,-28.29,-53.01,-226.12,216.63,49.18,352.61,-58.78,-14.41,-143.96,-22.66,0.835,7.217,7.528,0.903
1151,-0.95,-41.5,-27.63,-57.68,-224.29,221.99,50.0,339.45,-32.6,-11.32,-125.52,-40.63,1.046,13.567,5.501,0.715
1152,-1.29,-40.1,-26.68,-61.22,-229.56,241.92,62.51,382.93,-89.7,-20.98,-168.15,-5.29,0.674,9.879,13.12,0.768
1153,-1.23,-41.11,-28.71,-57.13,-237.05,237.95,36.83,294.26,33.83,-0.78,-73.59,-72.89,1.27,7.962,9.16,0.66
1154,-0.66,-39.66,-27.38,-57.97,-228.01,239.91,35.22,296.91,37.17,-0.43,-75.08,-77.63,1.224,20.942,7.616,0.604
1155,-1.09,-42.47,-28.51,-56.94,-232.05,229.46,46.66,334.36,-8.26,-8.11,-113.03,-57.17,1.291,16.274,5.417,0.655
1156,-0.99,-43.87,-26.82,-64.2,-236.16,274.9,34.8,290.76,55.01,3.98,-52.5,-89.56,1.706,18.733,8.842,0.534
1157,-0.83,-39.87,-25.65,-60.45,-224.46,234.78,41.12,307.85,14.92,-4.75,-90.44,-64.61,1.154,15.426,6.707,0.663
1158,-1.34,-42.5,-26.93,-51.6,-235.22,266.64,32.88,303.11,30.66,-0.91,-75.45,-77.11,1.39,10.428,10.667,0.561
1159,-1.27,-41.7,-28.14,-57.76,-225.96,255.22,50.15,326.53,-15.37,-8.4,-102.43,-62.66,1.486,16.994,5.914,0.533
1160,-1.14,-41.8,-25.07,-59.7,-226.42,238.73,33.6,294.99,36.58,0.02,-77.48,-71.25,1.103,11.689,9.307,0.788
1161,-0.56,-41.48,-29.57,-56.79,-246.85,257.52,29.97,282.1,64.86,5.31,-41.18,-92.67,1.865,20.574,6.851,0.521
1162,-0.01,-43.04,-29.12,-62.03,-232.77,269.42,64.31,395.47,-114.04,-21.47,-172.4,-2.08,0.944,17.883,11.489,0.503
1163,-1.36,-42.75,-28.31,-58.84,-224.44,225.96,35.36,277.25,32.89,0.41,-63.13,-73.57,1.314,7.375,7.104,0.715
1164,-0.86,-41.43,-27.5,-65.21,-225.34,247.13,62.81,352.28,-52.63,-16.24,-132.89,-38.95,1.246,17.544,5.571,0.537
1165,-1.44,-41.9,-27.4,-58.23,-219.62,214.06,51.09,351.26,-51.32,-14.38,-142.57,-25.62,0.763,17.126,6.504,0.956
1166,-0.93,-41.27,-30.18,-61.17,-230.57,241.91,41.83,308.14,12.95,-4.58,-90.24,-66.06,1.16,10.412,9.976,0.692
1167,-1.89,-43.41,-25.41,-52.7,-230.56,248.64,47.95,356.57,-26.07,-12.26,-138.57,-42.51,0.882,9.853,14.446,0.523
1168,-0.72,-41.11,-29.64,-48.11,-225.67,233.83,36.22,318.98,13.42,-4.69,-104.02,-65.21,0.968,17.832,10.902,0.518
1169,-0.91,-43.55,-30.17,-66.74,-201.24,181.65,56.22,325.35,-56.46,-15.08,-135.23,-22.59,0.661,10.889,6.669,1.196
1170,-1.24,-41.08,-29.32,-56.66,-242.83,250.67,27.65,254.15,76.19,7.63,-18.57,-89.56,1.75,12.335,7.79,0.549
1171,-0.94,-37.27,-26.93,-56.28,-211.69,215.6,22.44,250.96,55.64,3.93,-52.84,-71.92,0.768,11.443,14.778,1.129
1172,-1.15,-37.61,-29.8,-58.07,-207.09,180.93,53.45,327.71,-59.92,-16.41,-138.76,-16.13,0.537,7.952,8.447,1.327
1173,-0.69,-39.75,-27.05,-56.47,-222.17,232.76,39.51,315.46,5.23,-5.97,-105.5,-56.71,0.848,11.578,11.989,0.682
1174,-0.55,-42.02,-28.27,-56.15,-231.17,223.38,67.31,396.25,-135.86,-25.81,-184.3,18.99,0.691,10.016,6.547,0.679
1175,-1.51,-42.7,-27.8,-53.29,-228.15,224.57,53.05,379.09,-72.35,-17.04,-164.67,-13.01,0.64,14.406,10.739,0.902
1176,-1.13,-42.35,-26.8,-56.24,-212.58,220.65,44.26,313.55,-15.39,-7.47,-105.93,-51.06,1.061,11.954,5.775,0.794
1177,-0.78,-40.18,-29.08,-55.94,-228.19,217.73,63.59,384.11,-114.15,-23.13,-177.04,10.7,0.593,7.146,9.479,0.807
1178,-1.0,-41.76,-28.37,-56.67,-211.11,211.9,46.25,338.08,-41.81,-11.15,-136.69,-29.22,0.611,15.577,11.154,1.096
1179,-1.09,-42.65,-28.18,-55.22,-230.36,242.35,54.92,373.44,-75.17,-16.23,-154.75,-19.97,0.959,14.431,7.667,0.608
1180,-2.2,-44.2,-25.81,-54.44,-223.91,231.47,62.15,392.04,-107.06,-22.16,-178.42,5.15,0.596,13.959,10.301,0.849
1181,-0.73,-42.83,-27.24,-58.15,-211.9,223.88,36.5,308.23,5.38,-3.15,-99.88,-58.62,0.91,16.856,8.27,0.919
1182,-1.09,-39.31,-28.2,-62.26,-236.52,241.73,74.17,402.21,-127.59,-28.31,-184.13,14.06,0.685,10.315,11.593,0.53
1183,-0.93,-44.27,-29.62,-56.76,-258.25,242.99,44.64,360.77,15.46,-8.79,-126.46,-64.63,1.227,10.754,11.444,0.513
1184,-1.16,-42.06,-28.11,-57.65,-225.94,219.4,46.38,338.62,-22.27,-9.61,-124.3,-44.74,0.991,13.901,6.293,0.801
1185,-1.32,-40.9,-29.11,-58.29,-231.29,196.06,50.19,366.12,-43.59,-14.82,-156.82,-23.28,0.572,11.312,12.679,1.298
1186,-1.26,-41.73,-27.93,-57.81,-227.57,241.03,60.95,382.28,-98.31,-21.01,-166.21,-4.63,0.776,17.496,8.132,0.706
1187,-1.07,-40.97,-28.39,-58.27,-225.01,229.21,44.92,326.72,-11.58,-8.39,-113.87,-50.82,0.965,11.331,8.564,0.78
1188,-1.16,-41.16,-27.96,-57.77,-226.8,229.21,70.5,400.68,-150.49,-27.32,-189.23,29.04,0.575,15.446,6.901,0.764
1189,-0.32,-40.74,-29.84,-60.53,-228.45,216.53,65.13,389.48,-116.43,-24.26,-179.06,12.09,0.563,13.671,8.581,0.888
1190,-0.64,-44.42,-27.84,-66.85,-263.46,280.09,26.92,289.52,89.45,5.96,-45.32,-94.1,1.636,13.946,14.904,0.527
1191,-0.97,-39.94,-29.58,-53.72,-225.75,219.01,46.98,343.41,-36.91,-10.21,-131.4,-35.39,0.872,14.043,6.95,0.81
1192,-0.76,-40.62,-28.02,-58.24,-230.92,231.39,63.9,398.01,-116.68,-23.85,-183.57,11.28,0.559,13.978,11.808,0.85
1193,-1.68,-41.66,-26.82,-57.08,-217.32,244.23,65.74,380.32,-117.01,-23.35,-171.7,7.32,0.604,14.539,12.559,0.789
1194,-0.1,-44.48,-26.21,-48.55,-193.12,200.12,28.09,296.23,-15.03,-1.9,-103.51,-45.86,0.778,12.944,6.513,1.161
1195,-1.4,-43.83,-28.69,-58.21,-219.71,167.93,61.83,369.45,-94.56,-22.88,-173.6,6.5,0.5,7.017,5.518,1.21
1196,-0.73,-41.43,-29.74,-51.77,-235.08,226.27,55.64,393.96,-94.6,-18.97,-177.68,-2.42,0.615,15.549,11.326,0.655
1197,-0.84,-41.42,-28.4,-53.55,-244.35,257.15,24.82,262.12,74.37,6.42,-31.42,-87.82,1.506,9.6,10.978,0.558
1198,-1.08,-43.99,-26.74,-68.71,-211.2,209.45,61.2,365.98,-94.89,-19.9,-164.4,1.96,0.561,15.316,11.711,1.493
1199,-0.67,-40.58,-27.96,-65.14,-217.75,219.76,35.7,292.46,20.8,-0.34,-80.39,-65.52,1.053,19.018,6.592,0.884
1200,-0.73,-41.53,-29.61,-60.4,-225.23,240.21,83.6,405.78,-216.65,-34.93,-200.32,64.2,0.573,12.469,6.815,0.502
1201,-0.86,-37.41,-28.8,-54.05,-222.02,217.96,24.02,273.49,56.19,2.1,-65.14,-74.7,0.797,20.827,13.855,1.082
1202,-0.66,-38.31,-28.22,-59.17,-233.49,238.41,49.55,350.2,-16.43,-12.5,-132.59,-45.51,0.78,18.146,13.602,0.619
1203,-0.88,-42.25,-27.72,-58.5,-227.42,223.91,62.42,390.2,-109.01,-22.27,-177.12,5.38,0.632,20.046,6.579,0.871
1204,-0.65,-38.53,-29.79,-60.62,-222.58,244.16,76.25,396.55,-173.69,-30.45,-188.31,38.82,0.512,20.391,9.876,0.737
1205,-0.68,-40.79,-30.35,-57.68,-198.98,197.77,27.57,269.81,22.14,1.2,-76.66,-63.47,0.712,12.703,12.84,1.189
1206,-0.81,-42.59,-27.25,-58.78,-223.35,223.3,57.47,352.44,-60.92,-16.24,-143.95,-24.84,0.91,7.061,7.175,0.689
1207,-1.0,-40.96,-27.45,-57.74,-222.05,230.26,61.02,362.18,-77.56,-19.49,-153.06,-17.02,0.832,11.691,7.545,0.585
1208,-0.25,-41.89,-30.52,-54.89,-244.25,244.58,19.89,238.0,89.59,9.26,-6.01,-89.16,1.628,11.297,9.322,0.587
1209,-1.38,-39.72,-27.12,-56.77,-227.53,253.45,43.14,321.15,-4.99,-7.08,-104.62,-56.08,1.023,9.64,12.141,0.682
1210,-0.98,-42.69,-26.85,-64.22,-240.16,258.26,19.66,242.14,91.86,11.06,-14.01,-88.05,1.437,12.038,12.134,0.667
1211,-1.59,-41.15,-26.78,-55.64,-225.34,223.16,22.55,248.49,72.89,4.66,-40.39,-79.15,0.983,7.087,13.164,0.901
1212,-0.91,-40.96,-26.49,-59.75,-228.08,242.5,20.3,249.38,80.82,7.23,-28.59,-84.65,1.152,18.23,11.3,0.831
1213,-1.11,-42.8,-26.12,-56.35,-226.92,229.21,38.16,293.92,29.03,-0.88,-72.73,-74.78,1.517,11.63,5.222,0.642
1214,-0.55,-39.36,-27.64,-61.45,-219.62,219.43,47.49,310.95,-19.84,-9.1,-105.05,-47.26,1.061,8.212,6.037,0.75
1215,-1.26,-39.71,-27.07,-58.42,-213.39,231.22,31.45,282.49,30.81,0.74,-73.88,-68.0,0.882,14.75,11.766,0.96
1216,-1.4,-43.64,-26.32,-55.61,-228.28,273.39,34.78,300.68,33.17,0.18,-68.0,-82.57,1.522,20.353,8.774,0.573
1217,-1.1,-39.76,-26.43,-57.19,-225.29,237.44,30.47,273.78,43.59,1.61,-59.95,-73.64,1.103,8.134,10.155,0.722
1218,-0.47,-43.01,-25.79,-48.09,-196.51,206.73,25.66,273.9,10.02,1.16,-76.82,-60.75,0.946,11.544,6.06,1.028
1219,-1.06,-38.14,-29.04,-53.68,-199.85,207.9,26.03,250.54,34.99,3.23,-55.97,-68.75,0.778,11.838,10.931,1.158
1220,-0.96,-40.8,-27.72,-52.0,-212.86,211.56,41.87,346.1,-47.92,-11.04,-143.91,-24.18,0.529,18.973,13.726,1.228
1221,-1.01,-40.69,-28.74,-59.78,-240.09,250.93,41.88,312.69,24.51,-2.81,-84.18,-73.63,1.429,12.995,8.16,0.552
1222,-0.9,-40.32,-29.26,-63.15,-245.3,254.97,35.32,298.29,49.5,-0.61,-70.67,-79.22,1.236,13.256,12.866,0.662
1223,-1.24,-38.43,-26.33,-55.74,-231.11,232.18,47.9,337.44,-11.17,-11.07,-119.34,-49.37,0.989,15.232,7.422,0.631
1224,-0.93,-41.17,-27.52,-58.35,-231.29,241.27,69.21,405.9,-148.18,-27.01,-190.17,26.17,0.613,14.136,9.827,0.661
1225,-1.26,-42.61,-26.53,-55.62,-231.09,224.96,52.12,389.54,-66.89,-17.98,-172.22,-13.84,0.552,18.348,13.352,1.048
1226,-0.71,-41.43,-28.86,-54.81,-228.46,235.81,62.33,385.71,-115.32,-21.88,-171.25,3.27,0.82,13.453,7.082,0.558
1227,-1.21,-42.54,-27.88,-52.63,-226.46,218.99,46.84,356.29,-45.64,-13.02,-147.41,-27.44,0.706,7.529,11.631,0.914
1228,-0.8,-39.68,-26.7,-54.44,-226.17,247.87,51.17,361.8,-63.26,-14.37,-150.43,-22.3,0.745,8.649,14.651,0.704
1229,-1.27,-42.41,-28.55,-54.16,-228.64,219.67,50.15,360.08,-45.22,-13.72,-146.5,-29.71,0.773,14.27,8.296,0.866
1230,-2.0,-42.54,-27.85,-58.46,-238.64,264.25,29.54,248.6,81.24,8.48,-11.68,-92.04,1.774,12.797,8.747,0.51
1231,-0.98,-41.75,-27.87,-57.52,-228.87,244.12,29.59,270.44,53.06,3.7,-48.88,-81.58,1.298,11.114,9.281,0.711
1232,-1.69,-41.53,-27.5,-55.09,-232.77,251.93,28.13,258.05,61.63,5.76,-35.41,-82.43,1.343,7.184,11.19,0.663
1233,-0.47,-40.1,-27.06,-59.79,-216.94,225.55,35.92,312.88,10.55,-4.25,-104.31,-56.69,0.754,17.904,12.229,1.044
1234,-1.14,-39.4,-27.01,-58.48,-227.86,229.37,76.98,404.99,-175.15,-31.16,-194.2,42.26,0.571,14.454,5.229,0.705
1235,-1.08,-41.26,-27.14,-60.79,-224.68,229.31,66.71,381.41,-107.65,-23.88,-169.86,2.83,0.739,16.647,5.878,0.748
1236,-0.88,-41.97,-27.38,-59.78,-233.43,235.48,55.86,375.88,-50.03,-16.58,-157.34,-27.39,0.733,14.072,13.632,0.587
1237,-0.01,-42.71,-27.41,-66.86,-225.27,237.26,54.86,352.11,-45.69,-14.73,-136.66,-34.15,0.943,11.664,8.718,0.695
1238,-1.41,-41.48,-27.71,-61.75,-236.2,250.78,23.82,247.65,81.03,6.95,-27.05,-84.86,1.249,8.363,13.873,0.714
1239,0.27,-39.33,-30.03,-62.98,-215.42,195.06,55.8,339.45,-63.82,-15.95,-140.74,-18.4,0.708,9.061,6.042,1.043
1240,-0.83,-43.91,-25.71,-57.95,-225.91,230.2,57.28,376.87,-77.35,-18.54,-160.58,-14.62,0.823,19.202,5.905,0.763
1241,-0.71,-39.28,-29.08,-59.23,-220.9,225.13,35.93,296.24,17.71,-2.09,-85.48,-62.76,0.949,16.212,8.812,0.895
1242,-1.33,-40.81,-29.89,-54.32,-223.2,219.03,52.38,361.81,-64.73,-15.99,-153.14,-17.04,0.6,14.79,12.155,1.009
1243,-0.95,-41.29,-30.23,-55.45,-228.39,234.8,38.79,311.13,8.53,-4.8,-98.13,-61.04,1.004,9.284,11.442,0.75
1244,-1.28,-40.29,-28.29,-56.5,-229.54,232.28,50.79,343.57,-36.59,-12.89,-130.75,-37.07,0.933,9.098,8.876,0.728
1245,-0.78,-43.32,-26.61,-61.56,-223.93,234.9,58.84,352.41,-55.73,-15.76,-137.73,-33.81,1.163,11.869,5.396,0.606
1246,-0.44,-42.04,-28.37,-61.84,-222.77,257.66,55.12,347.97,-56.22,-12.88,-128.93,-39.95,1.256,15.35,6.852,0.533
1247,-1.02,-41.89,-28.18,-57.52,-232.58,210.64,63.52,400.52,-112.08,-23.49,-186.8,11.38,0.514,15.357,8.077,1.012
1248,-0.8,-41.28,-29.08,-62.66,-225.14,224.13,46.57,322.73,-7.82,-7.2,-108.7,-53.84,1.048,12.638,7.11,0.763
1249,-0.63,-41.88,-26.35,-57.8,-223.24,221.92,43.28,364.34,-45.85,-11.31,-152.55,-25.16,0.631,15.697,14.725,1.233
1250,-1.31,-41.81,-25.25,-60.68,-224.77,255.47,60.57,380.49,-79.97,-18.97,-161.64,-14.57,0.76,19.629,11.493,0.651
1251,-1.35,-38.97,-27.83,-54.86,-206.1,179.35,54.61,339.7,-85.64,-18.62,-148.88,-0.82,0.539,15.014,5.074,1.415
1252,-1.3,-37.87,-28.34,-48.01,-216.69,219.0,19.98,237.71,66.94,6.0,-29.13,-79.6,0.991,17.726,9.443,0.998
1253,-1.19,-40.32,-27.72,-58.2,-223.1,214.43,45.84,335.94,-24.72,-11.52,-129.36,-37.41,0.732,9.186,10.524,0.973
1254,-1.42,-42.91,-28.14,-56.24,-240.98,260.15,28.02,255.55,74.06,7.01,-17.57,-90.65,1.851,11.736,7.771,0.56
1255,-0.46,-43.56,-28.75,-59.54,-229.2,258.3,41.22,320.89,2.3,-4.82,-102.49,-63.89,1.172,8.919,12.979,0.569
1256,-0.98,-40.33,-28.74,-58.14,-232.94,226.21,44.82,344.47,-10.11,-10.15,-130.4,-45.36,0.766,11.214,13.895,0.877
1257,-0.78,-39.11,-27.29,-55.11,-224.43,224.11,39.0,336.16,-9.98,-8.28,-126.21,-43.67,0.663,14.064,14.444,1.052
1258,-0.51,-41.21,-29.21,-59.18,-241.62,256.42,37.62,320.27,28.63,-2.8,-93.22,-71.81,1.165,15.333,13.249,0.611
1259,-1.04,-43.08,-26.22,-60.65,-227.38,251.94,67.05,399.92,-122.74,-24.18,-180.66,9.38,0.691,17.28,11.072,0.688
1260,-0.88,-38.87,-26.01,-61.52,-227.16,230.08,52.49,342.07,-16.96,-12.07,-124.59,-48.4,1.004,19.606,6.184,0.587
1261,-0.98,-40.5,-28.38,-55.9,-226.58,222.17,56.23,381.52,-86.26,-19.34,-170.57,-4.04,0.542,14.104,12.906,0.99
1262,-0.93,-40.81,-28.41,-55.52,-228.54,220.3,17.48,234.66,89.69,9.06,-18.99,-84.51,1.175,15.541,9.222,0.816
1263,-1.13,-42.69,-29.2,-55.15,-234.6,251.04,32.54,286.7,48.81,0.46,-64.5,-80.09,1.238,7.851,13.705,0.548
1264,-1.04,-40.59,-28.21,-57.76,-232.54,247.75,44.67,325.93,-1.57,-7.64,-108.74,-57.6,1.04,8.392,12.766,0.562
1265,-1.21,-43.02,-26.3,-61.45,-222.18,247.09,35.74,298.38,27.69,-2.45,-83.59,-68.89,1.029,8.387,13.409,0.754
1266,-1.18,-39.85,-28.61,-63.05,-225.05,257.81,50.01,319.85,-2.79,-7.57,-101.18,-61.51,1.09,14.9,12.002,0.546
1267,-0.62,-40.28,-27.95,-58.45,-222.86,207.79,55.98,372.41,-85.89,-18.04,-162.95,-3.39,0.58,19.443,6.577,1.078
1268,-0.28,-39.04,-27.05,-56.96,-192.83,206.56,22.19,258.72,26.12,4.59,-66.7,-62.95,0.697,15.749,11.883,1.323
1269,-1.13,-37.39,-25.38,-47.69,-200.92,217.32,24.79,254.97,28.9,2.07,-49.36,-68.51,1.018,18.618,5.741,0.997
1270,-0.38,-44.0,-29.27,-60.22,-239.61,238.87,66.26,410.12,-118.62,-25.39,-189.38,9.73,0.669,10.052,14.228,0.678
1271,-1.67,-40.08,-29.19,-56.66,-206.88,199.92,54.81,326.92,-70.36,-16.74,-133.37,-16.35,0.739,8.112,6.164,1.102
1272,-0.56,-42.48,-26.2,-60.3,-227.1,232.9,52.02,370.79,-54.7,-15.66,-155.62,-23.55,0.711,13.339,11.263,0.855
1273,-1.24,-40.16,-28.31,-57.28,-214.38,226.36,31.05,258.7,40.95,2.31,-48.99,-74.83,1.141,10.543,7.976,0.82
1274,-1.23,-41.92,-27.32,-55.82,-224.45,218.94,59.93,385.48,-100.48,-22.22,-178.03,4.61,0.505,8.406,14.737,0.974
1275,-1.46,-40.32,-26.7,-56.64,-223.56,217.38,24.07,253.65,69.94,5.32,-38.35,-80.67,1.13,18.337,7.459,0.878
1276,-0.72,-43.0,-28.42,-59.62,-211.79,202.26,38.9,318.62,-14.21,-5.75,-116.34,-44.92,0.779,15.118,7.633,1.081
1277,-1.08,-41.12,-28.71,-54.37,-209.34,204.26,46.76,336.14,-50.43,-13.69,-141.18,-23.37,0.537,8.428,14.099,1.167
1278,-1.12,-40.59,-28.71,-58.76,-229.27,234.94,38.16,296.81,26.44,-2.45,-78.39,-69.81,1.179,10.924,8.641,0.718
1279,-1.96,-41.9,-26.58,-59.71,-226.4,228.82,65.42,381.77,-85.75,-22.95,-170.69,-6.16,0.593,12.142,13.795,0.57
1280,-1.33,-42.71,-27.77,-60.53,-231.38,233.86,84.4,416.8,-211.01,-36.18,-206.24,62.69,0.544,9.744,6.586,0.579
1281,-1.3,-41.34,-26.4,-56.44,-225.36,221.43,45.38,352.5,-30.36,-12.54,-142.74,-32.76,0.659,9.221,14.219,0.997
1282,-1.28,-42.19,-28.68,-54.32,-228.86,230.28,46.17,352.77,-29.88,-11.18,-136.21,-39.91,0.831,19.475,9.117,0.847
1283,-1.12,-41.85,-28.13,-60.04,-226.13,271.31,22.64,224.83,75.67,10.89,2.79,-88.44,1.487,7.27,13.358,0.602
1284,-1.49,-42.05,-26.96,-52.77,-221.51,244.89,60.71,375.54,-114.17,-20.82,-166.9,2.67,0.758,9.693,9.851,0.629
1285,-0.45,-42.48,-27.28,-61.83,-224.38,246.08,51.26,354.09,-39.19,-13.23,-138.42,-37.79,0.852,12.19,13.149,0.669
1286,-0.81,-39.02,-28.5,-55.67,-224.55,223.79,60.31,375.95,-100.51,-20.76,-163.92,-0.36,0.689,19.655,5.728,0.851
1287,-0.9,-40.8,-28.65,-56.81,-231.93,231.9,56.61,376.55,-73.87,-18.4,-162.66,-13.24,0.671,11.917,12.411,0.831
1288,-0.58,-38.41,-27.72,-59.02,-227.43,218.35,47.99,329.78,-21.68,-11.08,-119.38,-41.97,0.954,8.96,6.864,0.763
1289,-0.98,-40.93,-29.48,-51.34,-226.54,213.05,53.12,362.66,-78.5,-16.77,-154.38,-11.96,0.772,11.963,6.052,0.901
1290,-1.09,-38.88,-26.68,-53.83,-205.04,221.21,21.65,253.09,50.66,4.22,-49.98,-73.55,0.831,17.24,11.962,1.09
1291,-0.91,-42.99,-27.04,-61.04,-221.62,228.43,34.49,291.5,33.94,0.17,-71.51,-74.06,1.274,17.647,6.238,0.749
1292,-0.06,-39.29,-29.8,-52.69,-204.04,209.77,26.52,264.98,18.99,3.13,-61.69,-66.73,1.057,16.784,5.666,0.982
1293,-0.93,-42.64,-26.3,-60.38,-233.67,235.5,33.56,286.26,59.14,2.62,-55.87,-87.36,1.669,20.415,5.252,0.553
